Date,Province,Food_Item,price
2018-10-01,New Brunswick,"Deodorant, 85 grams",4.98
2018-10-01,New Brunswick,"Dried lentils, 900 grams",3.11
2018-10-01,New Brunswick,"Dry beans and legumes, 900 grams ",3.41
2018-10-01,New Brunswick,"Dry or fresh pasta, 500 grams",2.36
2018-10-01,New Brunswick,"Eggs, 1 dozen",3.5
2018-10-01,New Brunswick,"Flatbread and pita, 500 grams ",3.69
2018-10-01,New Brunswick,"Frozen broccoli, 500 grams",3.16
2018-10-01,New Brunswick,"Frozen corn, 750 grams ",3
2018-10-01,New Brunswick,"Frozen french fried potatoes, 750 grams",2.21
2018-10-01,New Brunswick,"Frozen green beans, 750 grams",3.7
2018-10-01,New Brunswick,"Frozen mixed vegetables, 750 grams ",3.43
2018-10-01,New Brunswick,"Frozen peas, 750 grams",3
2018-10-01,New Brunswick,"Frozen pizza, 390 grams",4.32
2018-10-01,New Brunswick,"Frozen spinach, 300 grams",1.65
2018-10-01,New Brunswick,"Frozen strawberries, 600 grams",4.45
2018-10-01,New Brunswick,"Grapes, per kilogram",5.55
2018-10-01,New Brunswick,"Ground beef, per kilogram",9.2
2018-10-01,New Brunswick,"Hummus, 227 grams",3.3
2018-10-01,New Brunswick,"Iceberg lettuce, unit",2.24
2018-10-01,New Brunswick,"Infant formula, 900 grams ",25.76
2018-10-01,New Brunswick,"Ketchup, 1 litre",3.49
2018-10-01,New Brunswick,"Laundry detergent, 4.43 litres",11.41
2018-10-01,New Brunswick,"Lemons, unit",0.9
2018-10-01,New Brunswick,"Limes, unit",0.73
2018-10-01,New Brunswick,"Margarine, 907 grams",4.6
2018-10-01,New Brunswick,"Mayonnaise, 890 millilitres ",4.32
2018-10-01,New Brunswick,"Meatless burgers, 226 grams",4.41
2018-10-01,New Brunswick,"Milk, 1 litre",2.32
2018-10-01,New Brunswick,"Milk, 2 litres",3.79
2018-10-01,New Brunswick,"Milk, 4 litres",6.96
2018-10-01,New Brunswick,"Mushrooms, 227 grams",2.11
2018-10-01,New Brunswick,"Nut milk, 1.89 litres",3.76
2018-10-01,New Brunswick,"Olive oil, 1 litre",8.89
2018-10-01,New Brunswick,"Onions, 1.36 kilograms",2.83
2018-10-01,New Brunswick,"Onions, per kilogram",4.56
2018-10-01,New Brunswick,"Orange juice, 2 litres",3.98
2018-10-01,New Brunswick,"Oranges, 1.36 kilograms",5.02
2018-10-01,New Brunswick,"Oranges, per kilogram",3.55
2018-10-01,New Brunswick,"Pasta sauce, 650 millilitres",2.24
2018-10-01,New Brunswick,"Peanut butter, 1 kilogram",4.39
2018-10-01,New Brunswick,"Peanuts, 450 grams",3.44
2018-10-01,New Brunswick,"Pears, per kilogram",4.74
2018-10-01,New Brunswick,"Peppers, per kilogram",7.93
2018-10-01,New Brunswick,"Pork loin cuts, per kilogram",6.83
2018-10-01,New Brunswick,"Pork rib cuts, per kilogram",7.05
2018-10-01,New Brunswick,"Pork shoulder cuts, per kilogram",5.39
2018-10-01,New Brunswick,"Potatoes, 4.54 kilograms",4.02
2018-10-01,New Brunswick,"Potatoes, per kilogram",4.26
2018-10-01,New Brunswick,"Roasted or ground coffee, 340 grams",5.74
2018-10-01,New Brunswick,"Romaine lettuce, unit",2.45
2018-10-01,New Brunswick,"Salad dressing, 475 millilitres",2.68
2018-10-01,New Brunswick,"Salad greens, 142 grams",4.15
2018-10-01,New Brunswick,"Salmon, per kilogram",20.73
2018-10-01,New Brunswick,"Salsa, 418 millilitres",3.15
2018-10-01,New Brunswick,"Shampoo, 400 millilitres",5.24
2018-10-01,New Brunswick,"Shrimp, 300 grams",6.9
2018-10-01,New Brunswick,"Soy milk, 1.89 litres",3.79
2018-10-01,New Brunswick,"Squash, per kilogram",2.67
2018-10-01,New Brunswick,"Strawberries, 454 grams",3.24
2018-10-01,New Brunswick,"Sunflower seeds, 400 grams ",4.55
2018-10-01,New Brunswick,"Sweet potatoes, per kilogram",3.8
2018-10-01,New Brunswick,Tea (20 bags),3.65
2018-10-01,New Brunswick,"Tofu, 350 grams ",2.24
2018-10-01,New Brunswick,"Tomatoes, per kilogram",3.97
2018-10-01,New Brunswick,"Toothpaste, 100 millilitres",3.14
2018-10-01,New Brunswick,"Vegetable oil, 3 litres",7.67
2018-10-01,New Brunswick,"Wheat flour, 2.5 kilograms",5.01
2018-10-01,New Brunswick,"White bread, 675 grams",2.9
2018-10-01,New Brunswick,"White rice, 2 kilograms",9.26
2018-10-01,New Brunswick,"White sugar, 2 kilograms",2.35
2018-10-01,New Brunswick,"Whole chicken, per kilogram",4.67
2018-10-01,New Brunswick,"Wieners, 400 grams",3.3
2018-10-01,New Brunswick,"Yogurt, 500 grams",3.05
2018-10-01,Nova Scotia,"Almonds, 200 grams",4.82
2018-10-01,Nova Scotia,"Apple juice, 2 litres",3.05
2018-10-01,Nova Scotia,"Apples, per kilogram",4.36
2018-10-01,Nova Scotia,"Avocado, unit",1.39
2018-10-01,Nova Scotia,"Baby food, 128 millilitres",1.36
2018-10-01,Nova Scotia,"Bacon, 500 grams",5.41
2018-10-01,Nova Scotia,"Bananas, per kilogram",1.95
2018-10-01,Nova Scotia,"Beef rib cuts, per kilogram",14.95
2018-10-01,Nova Scotia,"Beef stewing cuts, per kilogram",11.32
2018-10-01,Nova Scotia,"Beef striploin cuts, per kilogram",16.45
2018-10-01,Nova Scotia,"Beef top sirloin cuts, per kilogram",14.2
2018-10-01,Nova Scotia,"Block cheese, 500 grams",5.33
2018-10-01,Nova Scotia,"Broccoli, unit",2.43
2018-10-01,Nova Scotia,"Brown rice, 900 grams ",4.77
2018-10-01,Nova Scotia,"Butter, 454 grams",4.41
2018-10-01,Nova Scotia,"Cabbage, per kilogram",2.42
2018-10-01,Nova Scotia,"Canned baked beans, 398 millilitres",1.28
2018-10-01,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.5
2018-10-01,Nova Scotia,"Canned corn, 341 millilitres",1.13
2018-10-01,Nova Scotia,"Canned peach, 398 millilitres",2.06
2018-10-01,Nova Scotia,"Canned pear, 398 millilitres",2.04
2018-10-01,Nova Scotia,"Canned salmon, 213 grams",3.06
2018-10-01,Nova Scotia,"Canned soup, 284 millilitres",1.09
2018-10-01,Nova Scotia,"Canned tomatoes, 796 millilitres",1.36
2018-10-01,Nova Scotia,"Canned tuna, 170 grams",1.68
2018-10-01,Nova Scotia,"Canola oil, 3 litres",9.95
2018-10-01,Nova Scotia,"Cantaloupe, unit",2.66
2018-10-01,Nova Scotia,"Carrots, 1.36 kilograms",2.23
2018-10-01,Nova Scotia,"Celery, unit",2.39
2018-10-01,Nova Scotia,"Cereal, 400 grams",3.19
2018-10-01,Nova Scotia,"Chicken breasts, per kilogram",10.57
2018-10-01,Nova Scotia,"Chicken drumsticks, per kilogram",5.36
2018-10-01,Nova Scotia,"Chicken thigh, per kilogram",6.9
2018-10-01,Nova Scotia,"Cookies and sweet biscuits, 300 grams ",2.83
2018-10-01,Nova Scotia,"Crackers and crisp breads, 200 grams ",2.56
2018-10-01,Nova Scotia,"Cream, 1 litre",4.44
2018-10-01,Nova Scotia,"Cucumber, unit",1.55
2018-10-01,Nova Scotia,"Deodorant, 85 grams",5.06
2018-10-01,Nova Scotia,"Dried lentils, 900 grams",3.07
2018-10-01,Nova Scotia,"Dry beans and legumes, 900 grams ",3.34
2018-10-01,Nova Scotia,"Dry or fresh pasta, 500 grams",2.38
2018-10-01,Nova Scotia,"Eggs, 1 dozen",3.5
2018-10-01,Nova Scotia,"Flatbread and pita, 500 grams ",3.63
2018-10-01,Nova Scotia,"Frozen broccoli, 500 grams",3.12
2018-10-01,Nova Scotia,"Frozen corn, 750 grams ",2.92
2018-10-01,Nova Scotia,"Frozen french fried potatoes, 750 grams",2.15
2018-10-01,Nova Scotia,"Frozen green beans, 750 grams",3.58
2018-10-01,Nova Scotia,"Frozen mixed vegetables, 750 grams ",3.41
2018-10-01,Nova Scotia,"Frozen peas, 750 grams",2.97
2018-10-01,Nova Scotia,"Frozen pizza, 390 grams",4.26
2018-10-01,Nova Scotia,"Frozen spinach, 300 grams",1.52
2018-10-01,Nova Scotia,"Frozen strawberries, 600 grams",4.4
2018-10-01,Nova Scotia,"Grapes, per kilogram",5.59
2018-10-01,Nova Scotia,"Ground beef, per kilogram",9.29
2018-10-01,Nova Scotia,"Hummus, 227 grams",3.28
2018-10-01,Nova Scotia,"Iceberg lettuce, unit",2.33
2018-10-01,Nova Scotia,"Infant formula, 900 grams ",26.09
2018-10-01,Nova Scotia,"Ketchup, 1 litre",3.42
2018-10-01,Nova Scotia,"Laundry detergent, 4.43 litres",10.49
2018-10-01,Nova Scotia,"Lemons, unit",0.9
2018-10-01,Nova Scotia,"Limes, unit",0.71
2018-10-01,Nova Scotia,"Margarine, 907 grams",4.35
2018-10-01,Nova Scotia,"Mayonnaise, 890 millilitres ",4.23
2018-10-01,Nova Scotia,"Meatless burgers, 226 grams",4.34
2018-10-01,Nova Scotia,"Milk, 1 litre",2.59
2018-10-01,Nova Scotia,"Milk, 2 litres",3.83
2018-10-01,Nova Scotia,"Milk, 4 litres",5.64
2018-10-01,Nova Scotia,"Mushrooms, 227 grams",2.14
2018-10-01,Nova Scotia,"Nut milk, 1.89 litres",3.75
2018-10-01,Nova Scotia,"Olive oil, 1 litre",8.77
2018-10-01,Nova Scotia,"Onions, 1.36 kilograms",2.99
2018-10-01,Nova Scotia,"Onions, per kilogram",4.63
2018-10-01,Nova Scotia,"Orange juice, 2 litres",4
2018-10-01,Nova Scotia,"Oranges, 1.36 kilograms",4.87
2018-10-01,Nova Scotia,"Oranges, per kilogram",3.53
2018-10-01,Nova Scotia,"Pasta sauce, 650 millilitres",2.15
2018-10-01,Nova Scotia,"Peanut butter, 1 kilogram",4.31
2018-10-01,Nova Scotia,"Peanuts, 450 grams",3.45
2018-10-01,Nova Scotia,"Pears, per kilogram",4.69
2018-10-01,Nova Scotia,"Peppers, per kilogram",8.13
2018-10-01,Nova Scotia,"Pork loin cuts, per kilogram",6.77
2018-10-01,Nova Scotia,"Pork rib cuts, per kilogram",6.97
2018-10-01,Nova Scotia,"Pork shoulder cuts, per kilogram",5.59
2018-10-01,Nova Scotia,"Potatoes, 4.54 kilograms",4.14
2018-10-01,Nova Scotia,"Potatoes, per kilogram",3.94
2018-10-01,Nova Scotia,"Roasted or ground coffee, 340 grams",6.29
2018-10-01,Nova Scotia,"Romaine lettuce, unit",2.52
2018-10-01,Nova Scotia,"Salad dressing, 475 millilitres",2.62
2018-10-01,Nova Scotia,"Salad greens, 142 grams",4.06
2018-10-01,Nova Scotia,"Salmon, per kilogram",20.7
2018-10-01,Nova Scotia,"Salsa, 418 millilitres",3.14
2018-10-01,Nova Scotia,"Shampoo, 400 millilitres",5.32
2018-10-01,Nova Scotia,"Shrimp, 300 grams",6.75
2018-10-01,Nova Scotia,"Soy milk, 1.89 litres",3.7
2018-10-01,Nova Scotia,"Squash, per kilogram",2.73
2018-10-01,Nova Scotia,"Strawberries, 454 grams",3.24
2018-10-01,Nova Scotia,"Sunflower seeds, 400 grams ",4.51
2018-10-01,Nova Scotia,"Sweet potatoes, per kilogram",3.73
2018-10-01,Nova Scotia,Tea (20 bags),3.61
2018-10-01,Nova Scotia,"Tofu, 350 grams ",1.97
2018-10-01,Nova Scotia,"Tomatoes, per kilogram",3.89
2018-10-01,Nova Scotia,"Toothpaste, 100 millilitres",3.23
2018-10-01,Nova Scotia,"Vegetable oil, 3 litres",7.11
2018-10-01,Nova Scotia,"Wheat flour, 2.5 kilograms",4.97
2018-10-01,Nova Scotia,"White bread, 675 grams",2.83
2018-10-01,Nova Scotia,"White rice, 2 kilograms",9.12
2018-10-01,Nova Scotia,"White sugar, 2 kilograms",2.45
2018-10-01,Nova Scotia,"Whole chicken, per kilogram",4.78
2018-10-01,Nova Scotia,"Wieners, 400 grams",3.25
2018-10-01,Nova Scotia,"Yogurt, 500 grams",3
2018-10-01,Ontario,"Almonds, 200 grams",4.97
2018-10-01,Ontario,"Apple juice, 2 litres",2.68
2018-10-01,Ontario,"Apples, per kilogram",3.4
2018-10-01,Ontario,"Avocado, unit",1.51
2018-10-01,Ontario,"Baby food, 128 millilitres",1.28
2018-10-01,Ontario,"Bacon, 500 grams",5.69
2018-10-01,Ontario,"Bananas, per kilogram",1.41
2018-10-01,Ontario,"Beef rib cuts, per kilogram",15.24
2018-10-01,Ontario,"Beef stewing cuts, per kilogram",13.14
2018-10-01,Ontario,"Beef striploin cuts, per kilogram",19.88
2018-10-01,Ontario,"Beef top sirloin cuts, per kilogram",13
2018-10-01,Ontario,"Block cheese, 500 grams",5.52
2018-10-01,Ontario,"Broccoli, unit",1.89
2018-10-01,Ontario,"Brown rice, 900 grams ",4.16
2018-10-01,Ontario,"Butter, 454 grams",4.13
2018-10-01,Ontario,"Cabbage, per kilogram",1.91
2018-10-01,Ontario,"Canned baked beans, 398 millilitres",1.17
2018-10-01,Ontario,"Canned beans and lentils, 540 millilitres",1.14
2018-10-01,Ontario,"Canned corn, 341 millilitres",1
2018-10-01,Ontario,"Canned peach, 398 millilitres",2.14
2018-10-01,Ontario,"Canned pear, 398 millilitres",2.12
2018-10-01,Ontario,"Canned salmon, 213 grams",3.3
2018-10-01,Ontario,"Canned soup, 284 millilitres",1.01
2018-10-01,Ontario,"Canned tomatoes, 796 millilitres",1.27
2018-10-01,Ontario,"Canned tuna, 170 grams",1.67
2018-10-01,Ontario,"Canola oil, 3 litres",7.23
2018-10-01,Ontario,"Cantaloupe, unit",2.44
2018-10-01,Ontario,"Carrots, 1.36 kilograms",1.88
2018-10-01,Ontario,"Celery, unit",2.03
2018-10-01,Ontario,"Cereal, 400 grams",2.97
2018-10-01,Ontario,"Chicken breasts, per kilogram",11.18
2018-10-01,Ontario,"Chicken drumsticks, per kilogram",6.12
2018-10-01,Ontario,"Chicken thigh, per kilogram",8.94
2018-10-01,Ontario,"Cookies and sweet biscuits, 300 grams ",2.64
2018-10-01,Ontario,"Crackers and crisp breads, 200 grams ",2.43
2018-10-01,Ontario,"Cream, 1 litre",3.51
2018-10-01,Ontario,"Cucumber, unit",1.55
2018-10-01,Ontario,"Deodorant, 85 grams",4.74
2018-10-01,Ontario,"Dried lentils, 900 grams",3.01
2018-10-01,Ontario,"Dry beans and legumes, 900 grams ",2.68
2018-10-01,Ontario,"Dry or fresh pasta, 500 grams",2.33
2018-10-01,Ontario,"Eggs, 1 dozen",3.02
2018-10-01,Ontario,"Flatbread and pita, 500 grams ",2.55
2018-10-01,Ontario,"Frozen broccoli, 500 grams",2.94
2018-10-01,Ontario,"Frozen corn, 750 grams ",2.66
2018-10-01,Ontario,"Frozen french fried potatoes, 750 grams",2.08
2018-10-01,Ontario,"Frozen green beans, 750 grams",3.1
2018-10-01,Ontario,"Frozen mixed vegetables, 750 grams ",2.86
2018-10-01,Ontario,"Frozen peas, 750 grams",2.68
2018-10-01,Ontario,"Frozen pizza, 390 grams",3.98
2018-10-01,Ontario,"Frozen spinach, 300 grams",1.2
2018-10-01,Ontario,"Frozen strawberries, 600 grams",4.36
2018-10-01,Ontario,"Grapes, per kilogram",4.69
2018-10-01,Ontario,"Ground beef, per kilogram",9.43
2018-10-01,Ontario,"Hummus, 227 grams",3.25
2018-10-01,Ontario,"Iceberg lettuce, unit",1.67
2018-10-01,Ontario,"Infant formula, 900 grams ",29.1
2018-10-01,Ontario,"Ketchup, 1 litre",3.26
2018-10-01,Ontario,"Laundry detergent, 4.43 litres",10.72
2018-10-01,Ontario,"Lemons, unit",0.75
2018-10-01,Ontario,"Limes, unit",0.37
2018-10-01,Ontario,"Margarine, 907 grams",4.74
2018-10-01,Ontario,"Mayonnaise, 890 millilitres ",4.29
2018-10-01,Ontario,"Meatless burgers, 226 grams",4.55
2018-10-01,Ontario,"Milk, 1 litre",3
2018-10-01,Ontario,"Milk, 2 litres",4.56
2018-10-01,Ontario,"Milk, 4 litres",4.89
2018-10-01,Ontario,"Mushrooms, 227 grams",1.95
2018-10-01,Ontario,"Nut milk, 1.89 litres",3.52
2018-10-01,Ontario,"Olive oil, 1 litre",6.99
2018-10-01,Ontario,"Onions, 1.36 kilograms",2.96
2018-10-01,Ontario,"Onions, per kilogram",3.92
2018-10-01,Ontario,"Orange juice, 2 litres",3.29
2018-10-01,Ontario,"Oranges, 1.36 kilograms",4.45
2018-10-01,Ontario,"Oranges, per kilogram",3.17
2018-10-01,Ontario,"Pasta sauce, 650 millilitres",1.96
2018-10-01,Ontario,"Peanut butter, 1 kilogram",4.33
2018-10-01,Ontario,"Peanuts, 450 grams",3.27
2018-10-01,Ontario,"Pears, per kilogram",3.75
2018-10-01,Ontario,"Peppers, per kilogram",6.16
2018-10-01,Ontario,"Pork loin cuts, per kilogram",6.97
2018-10-01,Ontario,"Pork rib cuts, per kilogram",8.22
2018-10-01,Ontario,"Pork shoulder cuts, per kilogram",4.02
2018-10-01,Ontario,"Potatoes, 4.54 kilograms",3.23
2018-10-01,Ontario,"Potatoes, per kilogram",3.91
2018-10-01,Ontario,"Roasted or ground coffee, 340 grams",4.89
2018-10-01,Ontario,"Romaine lettuce, unit",2.06
2018-10-01,Ontario,"Salad dressing, 475 millilitres",2.17
2018-10-01,Ontario,"Salad greens, 142 grams",4.03
2018-10-01,Ontario,"Salmon, per kilogram",24.91
2018-10-01,Ontario,"Salsa, 418 millilitres",3.28
2018-10-01,Ontario,"Shampoo, 400 millilitres",4.97
2018-10-01,Ontario,"Shrimp, 300 grams",6.55
2018-10-01,Ontario,"Soy milk, 1.89 litres",3.56
2018-10-01,Ontario,"Squash, per kilogram",2.57
2018-10-01,Ontario,"Strawberries, 454 grams",2.96
2018-10-01,Ontario,"Sunflower seeds, 400 grams ",3.99
2018-10-01,Ontario,"Sweet potatoes, per kilogram",3.03
2018-10-01,Ontario,Tea (20 bags),3.24
2018-10-01,Ontario,"Tofu, 350 grams ",2.25
2018-10-01,Ontario,"Tomatoes, per kilogram",3.35
2018-10-01,Ontario,"Toothpaste, 100 millilitres",2.65
2018-10-01,Ontario,"Vegetable oil, 3 litres",5.57
2018-10-01,Ontario,"Wheat flour, 2.5 kilograms",4.57
2018-10-01,Ontario,"White bread, 675 grams",2.39
2018-10-01,Ontario,"White rice, 2 kilograms",6.84
2018-10-01,Ontario,"White sugar, 2 kilograms",1.99
2018-10-01,Ontario,"Whole chicken, per kilogram",5.93
2018-10-01,Ontario,"Wieners, 400 grams",2.95
2018-10-01,Ontario,"Yogurt, 500 grams",2.43
2018-10-01,Prince Edward Island,"Almonds, 200 grams",4.84
2018-10-01,Prince Edward Island,"Apple juice, 2 litres",3.04
2018-10-01,Prince Edward Island,"Apples, per kilogram",4
2018-10-01,Prince Edward Island,"Avocado, unit",1.36
2018-10-01,Prince Edward Island,"Baby food, 128 millilitres",1.32
2018-10-01,Prince Edward Island,"Bacon, 500 grams",5.25
2018-10-01,Prince Edward Island,"Bananas, per kilogram",1.96
2018-10-01,Prince Edward Island,"Beef rib cuts, per kilogram",14.57
2018-10-01,Prince Edward Island,"Beef stewing cuts, per kilogram",11.32
2018-10-01,Prince Edward Island,"Beef striploin cuts, per kilogram",16.72
2018-10-01,Prince Edward Island,"Beef top sirloin cuts, per kilogram",14.74
2018-10-01,Prince Edward Island,"Block cheese, 500 grams",5.33
2018-10-01,Prince Edward Island,"Broccoli, unit",2.45
2018-10-01,Prince Edward Island,"Brown rice, 900 grams ",4.79
2018-10-01,Prince Edward Island,"Butter, 454 grams",4.31
2018-10-01,Prince Edward Island,"Cabbage, per kilogram",2.37
2018-10-01,Prince Edward Island,"Canned baked beans, 398 millilitres",1.27
2018-10-01,Prince Edward Island,"Canned beans and lentils, 540 millilitres",1.51
2018-10-01,Prince Edward Island,"Canned corn, 341 millilitres",1.14
2018-10-01,Prince Edward Island,"Canned peach, 398 millilitres",2.09
2018-10-01,Prince Edward Island,"Canned pear, 398 millilitres",2.05
2018-10-01,Prince Edward Island,"Canned salmon, 213 grams",3.08
2018-10-01,Prince Edward Island,"Canned soup, 284 millilitres",1.09
2018-10-01,Prince Edward Island,"Canned tomatoes, 796 millilitres",1.36
2018-10-01,Prince Edward Island,"Canned tuna, 170 grams",1.78
2018-10-01,Prince Edward Island,"Canola oil, 3 litres",9.83
2018-10-01,Prince Edward Island,"Cantaloupe, unit",2.55
2018-10-01,Prince Edward Island,"Carrots, 1.36 kilograms",2.21
2018-10-01,Prince Edward Island,"Celery, unit",2.37
2018-10-01,Prince Edward Island,"Cereal, 400 grams",3.15
2018-10-01,Prince Edward Island,"Chicken breasts, per kilogram",10.74
2018-10-01,Prince Edward Island,"Chicken drumsticks, per kilogram",5.37
2018-10-01,Prince Edward Island,"Chicken thigh, per kilogram",6.64
2018-10-01,Prince Edward Island,"Cookies and sweet biscuits, 300 grams ",2.85
2018-10-01,Prince Edward Island,"Crackers and crisp breads, 200 grams ",2.59
2018-10-01,Prince Edward Island,"Cream, 1 litre",4.57
2018-10-01,Prince Edward Island,"Cucumber, unit",1.56
2018-10-01,Prince Edward Island,"Deodorant, 85 grams",4.96
2018-10-01,Prince Edward Island,"Dried lentils, 900 grams",3.08
2018-10-01,Prince Edward Island,"Dry beans and legumes, 900 grams ",3.23
2018-10-01,Prince Edward Island,"Dry or fresh pasta, 500 grams",2.42
2018-10-01,Prince Edward Island,"Eggs, 1 dozen",3.47
2018-10-01,Prince Edward Island,"Flatbread and pita, 500 grams ",3.62
2018-10-01,Prince Edward Island,"Frozen broccoli, 500 grams",3.13
2018-10-01,Prince Edward Island,"Frozen corn, 750 grams ",2.99
2018-10-01,Prince Edward Island,"Frozen french fried potatoes, 750 grams",2.22
2018-10-01,Prince Edward Island,"Frozen green beans, 750 grams",3.58
2018-10-01,Prince Edward Island,"Frozen mixed vegetables, 750 grams ",3.4
2018-10-01,Prince Edward Island,"Frozen peas, 750 grams",3.01
2018-10-01,Prince Edward Island,"Frozen pizza, 390 grams",4.21
2018-10-01,Prince Edward Island,"Frozen spinach, 300 grams",1.6
2018-10-01,Prince Edward Island,"Frozen strawberries, 600 grams",4.43
2018-10-01,Prince Edward Island,"Grapes, per kilogram",5.67
2018-10-01,Prince Edward Island,"Ground beef, per kilogram",9.2
2018-10-01,Prince Edward Island,"Hummus, 227 grams",3.29
2018-10-01,Prince Edward Island,"Iceberg lettuce, unit",2.39
2018-10-01,Prince Edward Island,"Infant formula, 900 grams ",23.42
2018-10-01,Prince Edward Island,"Ketchup, 1 litre",3.52
2018-10-01,Prince Edward Island,"Laundry detergent, 4.43 litres",9.7
2018-10-01,Prince Edward Island,"Lemons, unit",0.93
2018-10-01,Prince Edward Island,"Limes, unit",0.74
2018-10-01,Prince Edward Island,"Margarine, 907 grams",4.5
2018-10-01,Prince Edward Island,"Mayonnaise, 890 millilitres ",4.32
2018-10-01,Prince Edward Island,"Meatless burgers, 226 grams",4.4
2018-10-01,Prince Edward Island,"Milk, 1 litre",2.3
2018-10-01,Prince Edward Island,"Milk, 2 litres",3.68
2018-10-01,Prince Edward Island,"Milk, 4 litres",7.4
2018-10-01,Prince Edward Island,"Mushrooms, 227 grams",2.15
2018-10-01,Prince Edward Island,"Nut milk, 1.89 litres",3.67
2018-10-01,Prince Edward Island,"Olive oil, 1 litre",8.49
2018-10-01,Prince Edward Island,"Onions, 1.36 kilograms",3.02
2018-10-01,Prince Edward Island,"Onions, per kilogram",4.74
2018-10-01,Prince Edward Island,"Orange juice, 2 litres",3.9
2018-10-01,Prince Edward Island,"Oranges, 1.36 kilograms",4.97
2018-10-01,Prince Edward Island,"Oranges, per kilogram",3.58
2018-10-01,Prince Edward Island,"Pasta sauce, 650 millilitres",2.21
2018-10-01,Prince Edward Island,"Peanut butter, 1 kilogram",4.32
2018-10-01,Prince Edward Island,"Peanuts, 450 grams",3.38
2018-10-01,Prince Edward Island,"Pears, per kilogram",4.56
2018-10-01,Prince Edward Island,"Peppers, per kilogram",8.17
2018-10-01,Prince Edward Island,"Pork loin cuts, per kilogram",6.7
2018-10-01,Prince Edward Island,"Pork rib cuts, per kilogram",7.29
2018-10-01,Prince Edward Island,"Pork shoulder cuts, per kilogram",5.48
